FP1_x,FP2_x,FP1_y,FP2_y,FP1_z,FP2_z
-59.126934,0,-27.438597,0,779.845642,0
-58.936352,0,-27.650888,0,780.565979,0
-58.744091,0,-27.86203,0,781.247925,0
-58.549927,0,-28.07172,0,781.891846,0
-58.353642,0,-28.279652,0,782.498108,0
-58.155064,0,-28.48551,0,783.066833,0
-57.954102,0,-28.688992,0,783.598389,0
-57.750732,0,-28.889793,0,784.092712,0
-57.544926,0,-29.087616,0,784.549866,0
-57.336617,0,-29.282171,0,784.969849,0
-57.125664,0,-29.473173,0,785.353271,0
-56.911877,0,-29.660345,0,785.700317,0
-56.695061,0,-29.843399,0,786.011597,0
-56.475086,0,-30.022053,0,786.287476,0
-56.251911,0,-30.196011,0,786.528198,0
-56.02557,0,-30.364983,0,786.73407,0
-55.796089,0,-30.528685,0,786.905212,0
-55.563465,0,-30.68685,0,787.041931,0
-55.32761,0,-30.839226,0,787.144653,0
-55.088383,0,-30.985575,0,787.21405,0
-54.84565,0,-31.125685,0,787.250793,0
-54.599342,0,-31.259352,0,787.255371,0
-54.349491,0,-31.386389,0,787.22821,0
-54.096199,0,-31.506605,0,787.169556,0
-53.839596,0,-31.619816,0,787.079895,0
-53.579735,0,-31.725842,0,786.959473,0
-53.316608,0,-31.824497,0,786.809082,0
-53.050144,0,-31.91563,0,786.629333,0
-52.780258,0,-31.999083,0,786.421082,0
-52.506939,0,-32.074745,0,786.184937,0
-52.230263,0,-32.142532,0,785.921448,0
-51.950405,0,-32.202389,0,785.631042,0
-51.667526,0,-32.254288,0,785.314148,0
-51.381748,0,-32.29821,0,784.971497,0
-51.093117,0,-32.334145,0,784.603699,0
-50.801605,0,-32.362072,0,784.211548,0
-50.507202,0,-32.382004,0,783.796021,0
-50.209949,0,-32.393932,0,783.357788,0
-49.909985,0,-32.397892,0,782.897766,0
-49.60751,0,-32.393909,0,782.416138,0
-49.302727,0,-32.382069,0,781.913818,0
-48.995804,0,-32.362457,0,781.391357,0
-48.686832,0,-32.335213,0,780.849548,0
-48.375835,0,-32.300491,0,780.289368,0
-48.062843,0,-32.258472,0,779.711975,0
-47.747925,0,-32.209335,0,779.11792,0
-47.431244,0,-32.153275,0,778.50824,0
-47.113007,0,-32.090462,0,777.883362,0
-46.793427,0,-32.021091,0,777.244019,0
-46.472672,0,-31.945349,0,776.590942,0
-46.15081,0,-31.863436,0,775.924927,0
-45.827869,0,-31.775579,0,775.24707,0
-45.503872,0,-31.682018,0,774.55835,0
-45.178917,0,-31.583025,0,773.859741,0
-44.853168,0,-31.478899,0,773.151733,0
-44.526848,0,-31.369961,0,772.435242,0
-44.200169,0,-31.256533,0,771.710876,0
-43.87326,0,-31.138941,0,770.979187,0
-43.546192,0,-31.017504,0,770.24115,0
-43.218948,0,-30.892527,0,769.497681,0
-42.891544,0,-30.764317,0,768.749817,0
-42.564068,0,-30.633173,0,767.998291,0
-42.236671,0,-30.499399,0,767.243774,0
-41.909588,0,-30.363323,0,766.486877,0
-41.583008,0,-30.225266,0,765.728027,0
-41.257072,0,-30.085585,0,764.967957,0
-40.931828,0,-29.944632,0,764.207581,0
-40.607231,0,-29.802765,0,763.447571,0
-40.283272,0,-29.660345,0,762.688782,0
-39.959995,0,-29.517719,0,761.932129,0
-39.637547,0,-29.375237,0,761.17804,0
-39.31612,0,-29.233215,0,760.426941,0
-38.995903,0,-29.091976,0,759.679504,0
-38.677025,0,-28.951813,0,758.935974,0
-38.359493,0,-28.813025,0,758.197266,0
-38.043274,0,-28.675909,0,757.463989,0
-37.728298,0,-28.540779,0,756.736877,0
-37.414608,0,-28.407936,0,756.016663,0
-37.102314,0,-28.277697,0,755.303772,0
-36.791599,0,-28.150364,0,754.598389,0
-36.482635,0,-28.026226,0,753.901001,0
-36.175537,0,-27.90555,0,753.211914,0
-35.870319,0,-27.788576,0,752.531738,0
-35.566948,0,-27.675524,0,751.861084,0
-35.265388,0,-27.566578,0,751.2005,0
-34.965691,0,-27.46192,0,750.550537,0
-34.667973,0,-27.36171,0,749.91156,0
-34.372421,0,-27.266108,0,749.28363,0
-34.079201,0,-27.175257,0,748.666992,0
-33.788418,0,-27.0893,0,748.06189,0
-33.500092,0,-27.008358,0,747.468689,0
-33.214184,0,-26.932539,0,746.888,0
-32.930664,0,-26.861938,0,746.32019,0
-32.649578,0,-26.796619,0,745.765747,0
-32.371052,0,-26.736612,0,745.224609,0
-32.095257,0,-26.681938,0,744.696838,0
-31.822327,0,-26.632587,0,744.182556,0
-31.552319,0,-26.588533,0,743.681824,0
-31.285187,0,-26.549749,0,743.194946,0
-31.020836,0,-26.516197,0,742.72229,0
-30.759192,0,-26.487839,0,742.264282,0
-30.500273,0,-26.464636,0,741.820862,0
-30.244167,0,-26.446547,0,741.392395,0
-29.99102,0,-26.433519,0,740.978455,0
-29.740913,0,-26.425482,0,740.579102,0
-29.493845,0,-26.422354,0,740.194397,0
-29.249697,0,-26.42404,0,739.824463,0
-29.00831,0,-26.430435,0,739.469727,0
-28.769545,0,-26.441429,0,739.130371,0
-28.533356,0,-26.4569,0,738.806519,0
-28.29978,0,-26.476727,0,738.498108,0
-28.068899,0,-26.50079,0,738.205017,0
-27.840757,0,-26.528971,0,737.926941,0
-27.615295,0,-26.561134,0,737.664124,0
-27.392353,0,-26.597153,0,737.416626,0
-27.17173,0,-26.636877,0,737.184753,0
-26.953251,0,-26.68017,0,736.968689,0
-26.73683,0,-26.726875,0,736.768433,0
-26.522469,0,-26.776834,0,736.584045,0
-26.310198,0,-26.82988,0,736.415222,0
-26.10001,0,-26.885839,0,736.26178,0
-25.891798,0,-26.944544,0,736.123779,0
-25.68536,0,-27.005825,0,736.001343,0
-25.480461,0,-27.069515,0,735.894714,0
-25.276913,0,-27.135456,0,735.804016,0
-25.074615,0,-27.203476,0,735.729248,0
-24.873569,0,-27.273411,0,735.670288,0
-24.673807,0,-27.345097,0,735.626892,0
-24.475311,0,-27.418365,0,735.598694,0
-24.277985,0,-27.493063,0,735.585632,0
-24.081644,0,-27.569027,0,735.588013,0
-23.886084,0,-27.646097,0,735.605896,0
-23.69116,0,-27.724119,0,735.639343,0
-23.496819,0,-27.802942,0,735.688293,0
-23.303101,0,-27.882429,0,735.752441,0
-23.110062,0,-27.962435,0,735.831482,0
-22.917715,0,-28.042824,0,735.92511,0
-22.725981,0,-28.123447,0,736.033203,0
-22.534697,0,-28.204166,0,736.155884,0
-22.343681,0,-28.284845,0,736.293152,0
-22.152824,0,-28.365358,0,736.445129,0
-21.962112,0,-28.44558,0,736.611572,0
-21.771612,0,-28.525389,0,736.791992,0
-21.581419,0,-28.604666,0,736.986267,0
-21.391563,0,-28.683294,0,737.193726,0
-21.201984,0,-28.761156,0,737.414551,0
-21.01255,0,-28.838142,0,737.648499,0
-20.823116,0,-28.914129,0,737.89563,0
-20.6336,0,-28.988997,0,738.155945,0
-20.444029,0,-29.062626,0,738.429077,0
-20.254509,0,-29.134884,0,738.714722,0
-20.065168,0,-29.205656,0,739.01239,0
-19.876078,0,-29.274832,0,739.321777,0
-19.68721,0,-29.342299,0,739.642578,0
-19.498468,0,-29.407961,0,739.974792,0
-19.309736,0,-29.471731,0,740.318481,0
-19.120968,0,-29.533529,0,740.673401,0
-18.932217,0,-29.593281,0,741.039307,0
-18.743608,0,-29.650919,0,741.41571,0
-18.555285,0,-29.706381,0,741.802063,0
-18.367323,0,-29.75959,0,742.197998,0
-18.179708,0,-29.810478,0,742.603271,0
-17.992352,0,-29.858994,0,743.017883,0
-17.805153,0,-29.905077,0,743.441711,0
-17.618069,0,-29.948694,0,743.874451,0
-17.431149,0,-29.989819,0,744.315796,0
-17.244509,0,-30.028433,0,744.76532,0
-17.058271,0,-30.064537,0,745.22229,0
-16.872496,0,-30.098141,0,745.686523,0
-16.687155,0,-30.129251,0,746.157593,0
-16.502167,0,-30.157871,0,746.635315,0
-16.317442,0,-30.184002,0,747.119629,0
-16.132963,0,-30.207644,0,747.610291,0
-15.948801,0,-30.228798,0,748.10675,0
-15.765097,0,-30.247478,0,748.608521,0
-15.581983,0,-30.263697,0,749.115112,0
-15.399542,0,-30.277473,0,749.626099,0
-15.217772,0,-30.288836,0,750.141052,0
-15.036613,0,-30.297817,0,750.659851,0
-14.856016,0,-30.30447,0,751.182373,0
-14.675993,0,-30.308846,0,751.708252,0
-14.496642,0,-30.310995,0,752.237061,0
-14.31812,0,-30.310966,0,752.768372,0
-14.140578,0,-30.3088,0,753.301331,0
-13.964111,0,-30.304533,0,753.835693,0
-13.788728,0,-30.298193,0,754.371155,0
-13.614381,0,-30.28982,0,754.907471,0
-13.44104,0,-30.279448,0,755.444458,0
-13.268732,0,-30.267118,0,755.981812,0
-13.097562,0,-30.252884,0,756.519165,0
-12.927688,0,-30.236801,0,757.055786,0
-12.759257,0,-30.218925,0,757.591187,0
-12.592357,0,-30.199326,0,758.125061,0
-12.426988,0,-30.178053,0,758.656921,0
-12.263101,0,-30.155153,0,759.186584,0
-12.100637,0,-30.130682,0,759.713928,0
-11.939595,0,-30.104679,0,760.238586,0
-11.780043,0,-30.077196,0,760.759949,0
-11.622097,0,-30.048283,0,761.27771,0
-11.465869,0,-30.01799,0,761.791138,0
-11.311409,0,-29.986382,0,762.299927,0
-11.158687,0,-29.953527,0,762.803589,0
-11.007613,0,-29.919502,0,763.302246,0
-10.858098,0,-29.88438,0,763.795532,0
-10.710104,0,-29.848234,0,764.283081,0
-10.563657,0,-29.811129,0,764.764771,0
-10.418828,0,-29.773127,0,765.239868,0
-10.275664,0,-29.734278,0,765.707947,0
-10.134145,0,-29.694639,0,766.16864,0
-9.994162,0,-29.654259,0,766.621704,0
-9.855545,0,-29.613188,0,767.067139,0
-9.718122,0,-29.571489,0,767.504761,0
-9.581771,0,-29.529219,0,767.934509,0
-9.446437,0,-29.486448,0,768.355774,0
-9.312112,0,-29.443237,0,768.768372,0
-9.178774,0,-29.39967,0,769.171936,0
-9.046343,0,-29.355804,0,769.566223,0
-8.914663,0,-29.311708,0,769.951172,0
-8.78353,0,-29.267447,0,770.326721,0
-8.65275,0,-29.223074,0,770.693054,0
-8.522189,0,-29.178646,0,771.049988,0
-8.391789,0,-29.134218,0,771.3974,0
-8.261546,0,-29.089853,0,771.734985,0
-8.131442,0,-29.045622,0,772.062622,0
-8.001404,0,-29.001602,0,772.380249,0
-7.87128,0,-28.957876,0,772.687805,0
-7.740874,0,-28.914524,0,772.985535,0
-7.610001,0,-28.87163,0,773.273438,0
-7.478539,0,-28.829273,0,773.551697,0
-7.346448,0,-28.787523,0,773.820313,0
-7.213737,0,-28.746441,0,774.078979,0
-7.080412,0,-28.706087,0,774.327881,0
-6.946428,0,-28.666512,0,774.566711,0
-6.811663,0,-28.627764,0,774.795715,0
-6.675949,0,-28.589893,0,775.015198,0
-6.539132,0,-28.55295,0,775.225281,0
-6.401121,0,-28.516985,0,775.426086,0
-6.261911,0,-28.482059,0,775.617737,0
-6.121554,0,-28.448236,0,775.800171,0
-5.980101,0,-28.41556,0,775.973267,0
-5.837544,0,-28.384077,0,776.137085,0
-5.693801,0,-28.353815,0,776.29187,0
-5.548743,0,-28.3248,0,776.437927,0
-5.402254,0,-28.29706,0,776.5755,0
-5.254288,0,-28.270617,0,776.704773,0
-5.104883,0,-28.245497,0,776.825989,0
-4.954132,0,-28.221725,0,776.938782,0
-4.802121,0,-28.199327,0,777.043518,0
-4.648872,0,-28.178326,0,777.140015,0
-4.494324,0,-28.158745,0,777.228699,0
-4.338362,0,-28.140604,0,777.309692,0
-4.180884,0,-28.123928,0,777.383301,0
-4.02185,0,-28.108728,0,777.44989,0
-3.861301,0,-28.095005,0,777.509338,0
-3.699323,0,-28.082762,0,777.561584,0
-3.535982,0,-28.071997,0,777.60675,0
-3.37127,0,-28.062698,0,777.644775,0
-3.205092,0,-28.054863,0,777.675964,0
-3.037303,0,-28.048483,0,777.700378,0
-2.867775,0,-28.04356,0,777.718506,0
-2.696455,0,-28.040089,0,777.730469,0
-2.523372,0,-28.038071,0,777.736328,0
-2.34861,0,-28.0375,0,777.735901,0
-2.172237,0,-28.038366,0,777.729309,0
-1.994252,0,-28.040665,0,777.716492,0
-1.814574,0,-28.044384,0,777.697632,0
-1.63307,0,-28.049511,0,777.673279,0
-1.44963,0,-28.056036,0,777.643433,0
-1.264218,0,-28.063942,0,777.608459,0
-1.076886,0,-28.073221,0,777.568298,0
-0.887737,0,-28.08386,0,777.52301,0
-0.696858,0,-28.095848,0,777.472534,0
-0.504271,0,-28.10918,0,777.41687,0
-0.309916,0,-28.123844,0,777.356445,0
-0.113691,0,-28.13982,0,777.291565,0
0.084482,0,-28.157095,0,777.222412,0
0.284608,0,-28.175648,0,777.149414,0
0.486604,0,-28.195463,0,777.07251,0
0.690346,0,-28.216522,0,776.991699,0
0.895733,0,-28.238813,0,776.907166,0
1.102745,0,-28.262314,0,776.818787,0
1.311454,0,-28.287004,0,776.72699,0
1.521977,0,-28.312864,0,776.632202,0
1.734407,0,-28.339867,0,776.534668,0
1.948751,0,-28.367979,0,776.434692,0
2.164924,0,-28.397177,0,776.33252,0
2.382799,0,-28.42742,0,776.227905,0
2.602275,0,-28.45867,0,776.120972,0
2.823344,0,-28.490894,0,776.011902,0
3.046088,0,-28.524061,0,775.901123,0
3.270636,0,-28.558149,0,775.788879,0
3.497086,0,-28.593132,0,775.67572,0
3.725446,0,-28.628992,0,775.561768,0
3.955636,0,-28.665712,0,775.447144,0
4.187531,0,-28.70327,0,775.331787,0
4.421043,0,-28.741644,0,775.215881,0
4.656175,0,-28.780811,0,775.099365,0
4.893027,0,-28.820751,0,774.982666,0
5.131742,0,-28.861444,0,774.866211,0
5.372432,0,-28.902876,0,774.750366,0
5.615122,0,-28.945042,0,774.635254,0
5.859748,0,-28.987915,0,774.520874,0
6.106206,0,-29.031496,0,774.407288,0
6.354428,0,-29.075769,0,774.294434,0
6.604439,0,-29.120729,0,774.182434,0
6.856355,0,-29.166365,0,774.071655,0
7.110332,0,-29.212667,0,773.96228,0
7.36649,0,-29.259634,0,773.854797,0
7.624856,0,-29.307251,0,773.749268,0
7.885364,0,-29.355515,0,773.645691,0
8.147911,0,-29.404413,0,773.543945,0
8.412439,0,-29.453949,0,773.443909,0
8.678978,0,-29.504124,0,773.345764,0
8.947642,0,-29.554951,0,773.249756,0
9.218578,0,-29.606447,0,773.156189,0
9.491881,0,-29.658619,0,773.065369,0
9.767559,0,-29.711483,0,772.977356,0
10.045529,0,-29.765047,0,772.891968,0
10.325683,0,-29.819328,0,772.809143,0
10.607946,0,-29.874327,0,772.72876,0
10.892333,0,-29.930058,0,772.651001,0
11.178926,0,-29.986528,0,772.575928,0
11.467829,0,-30.043753,0,772.503906,0
11.759103,0,-30.101746,0,772.435181,0
12.052714,0,-30.160532,0,772.369629,0
12.34856,0,-30.220144,0,772.307251,0
12.64651,0,-30.280609,0,772.247864,0
12.946481,0,-30.341957,0,772.191284,0
13.248481,0,-30.404203,0,772.137573,0
13.552593,0,-30.467367,0,772.086975,0
13.858915,0,-30.531464,0,772.039734,0
14.167491,0,-30.596506,0,771.995972,0
14.478266,0,-30.662497,0,771.955811,0
14.791107,0,-30.72945,0,771.918945,0
15.105868,0,-30.797384,0,771.885376,0
15.422459,0,-30.866314,0,771.854736,0
15.740881,0,-30.936258,0,771.827271,0
16.061211,0,-31.007233,0,771.803162,0
16.383537,0,-31.079262,0,771.782776,0
16.707888,0,-31.152353,0,771.766113,0
17.034206,0,-31.226517,0,771.753113,0
17.362366,0,-31.301752,0,771.743774,0
17.692226,0,-31.37805,0,771.737732,0
18.02371,0,-31.455393,0,771.735107,0
18.356833,0,-31.533756,0,771.73584,0
18.691675,0,-31.613119,0,771.740112,0
19.028339,0,-31.69346,0,771.748352,0
19.366861,0,-31.774755,0,771.760498,0
19.707203,0,-31.856979,0,771.776611,0
20.049255,0,-31.940123,0,771.796631,0
20.392906,0,-32.02417,0,771.82019,0
20.738102,0,-32.109104,0,771.847351,0
21.084871,0,-32.194912,0,771.878174,0
21.433323,0,-32.281567,0,771.912964,0
21.783554,0,-32.369041,0,771.951843,0
22.135618,0,-32.457302,0,771.994995,0
22.489471,0,-32.546307,0,772.042358,0
22.845001,0,-32.636021,0,772.093933,0
23.202091,0,-32.726398,0,772.149536,0
23.560677,0,-32.817402,0,772.209045,0
23.920771,0,-32.908981,0,772.272644,0
24.282442,0,-33.00111,0,772.340576,0
24.645761,0,-33.093742,0,772.413208,0
25.010729,0,-33.186852,0,772.49054,0
25.377264,0,-33.280396,0,772.572754,0
25.745214,0,-33.374321,0,772.659485,0
26.114435,0,-33.468563,0,772.750793,0
26.484833,0,-33.563072,0,772.846558,0
26.856394,0,-33.657761,0,772.947021,0
27.22916,0,-33.752575,0,773.052307,0
27.603172,0,-33.847431,0,773.162781,0
27.978399,0,-33.942276,0,773.278442,0
28.354733,0,-34.037037,0,773.399292,0
28.731997,0,-34.131668,0,773.525024,0
29.110027,0,-34.226093,0,773.655701,0
29.488703,0,-34.320248,0,773.791138,0
29.867994,0,-34.414063,0,773.931458,0
30.247931,0,-34.507454,0,774.076782,0
30.628523,0,-34.600338,0,774.227295,0
31.009743,0,-34.692631,0,774.383057,0
31.391474,0,-34.784229,0,774.543945,0
31.773527,0,-34.875046,0,774.709778,0
32.155743,0,-34.965015,0,774.88031,0
32.538013,0,-35.05407,0,775.055298,0
32.920341,0,-35.142147,0,775.234985,0
33.302788,0,-35.229198,0,775.419312,0
33.685394,0,-35.315155,0,775.608459,0
34.068169,0,-35.399967,0,775.802429,0
34.450993,0,-35.483566,0,776.001038,0
34.833725,0,-35.565895,0,776.203979,0
35.216213,0,-35.646873,0,776.411011,0
35.598385,0,-35.726444,0,776.622009,0
35.980274,0,-35.80455,0,776.836914,0
36.361961,0,-35.881138,0,777.055725,0
36.743546,0,-35.956169,0,777.278564,0
37.12505,0,-36.029602,0,777.505371,0
37.506424,0,-36.101421,0,777.735962,0
37.887558,0,-36.1716,0,777.969971,0
38.268341,0,-36.24012,0,778.207214,0
38.648754,0,-36.306957,0,778.44751,0
39.028851,0,-36.372078,0,778.690857,0
39.40876,0,-36.435455,0,778.937134,0
39.788597,0,-36.497055,0,779.186523,0
40.168407,0,-36.556828,0,779.438965,0
40.54818,0,-36.614754,0,779.694214,0
40.927803,0,-36.670803,0,779.952026,0
41.307224,0,-36.724953,0,780.211975,0
41.686417,0,-36.777191,0,780.473999,0
42.065449,0,-36.827492,0,780.738098,0
42.444454,0,-36.875854,0,781.004395,0
42.823551,0,-36.922268,0,781.272827,0
43.202785,0,-36.96674,0,781.543335,0
43.582138,0,-37.009254,0,781.815857,0
43.961533,0,-37.049816,0,782.089905,0
44.340904,0,-37.088421,0,782.365417,0
44.720261,0,-37.125069,0,782.642151,0
45.099701,0,-37.159763,0,782.920044,0
45.47937,0,-37.192505,0,783.199341,0
45.859402,0,-37.223305,0,783.479919,0
46.239861,0,-37.252159,0,783.761841,0
46.620712,0,-37.279079,0,784.044983,0
47.001884,0,-37.304085,0,784.328918,0
47.383301,0,-37.327183,0,784.613464,0
47.76498,0,-37.348396,0,784.898499,0
48.147022,0,-37.367737,0,785.184143,0
48.529575,0,-37.385246,0,785.470459,0
48.912777,0,-37.400936,0,785.757446,0
49.296673,0,-37.414841,0,786.045166,0
49.681236,0,-37.426994,0,786.333435,0
50.066368,0,-37.437431,0,786.621948,0
50.452,0,-37.446171,0,786.910461,0
50.838127,0,-37.453243,0,787.198853,0
51.224846,0,-37.45866,0,787.487122,0
51.612309,0,-37.462452,0,787.775452,0
52.000637,0,-37.464642,0,788.063843,0
52.389885,0,-37.465256,0,788.352173,0
52.779999,0,-37.464325,0,788.640381,0
53.170895,0,-37.461891,0,788.928162,0
53.562508,0,-37.458004,0,789.21521,0
53.954853,0,-37.452709,0,789.501526,0
54.348053,0,-37.446049,0,789.786987,0
54.742275,0,-37.438046,0,790.071716,0
55.137653,0,-37.428741,0,790.355835,0
55.534241,0,-37.418159,0,790.639282,0
55.931992,0,-37.406338,0,790.921692,0
56.330826,0,-37.393291,0,791.203003,0
56.730679,0,-37.37907,0,791.482788,0
57.131573,0,-37.363693,0,791.760803,0
57.533623,0,-37.347198,0,792.037292,0
57.936962,0,-37.329624,0,792.312134,0
58.341724,0,-37.311001,0,792.585571,0
58.747913,0,-37.291367,0,792.857361,0
59.155457,0,-37.270756,0,793.12738,0
59.564236,0,-37.24921,0,793.395142,0
59.974163,0,-37.226749,0,793.660339,0
60.385258,0,-37.203407,0,793.922913,0
60.797592,0,-37.179195,0,794.182861,0
61.2113,0,-37.154152,0,794.440308,0
61.626461,0,-37.128307,0,794.695129,0
62.043053,0,-37.101692,0,794.947205,0
62.460979,0,-37.074348,0,795.196289,0
62.880089,0,-37.046291,0,795.441956,0
63.300285,0,-37.017555,0,795.683777,0
63.721539,0,-36.988163,0,795.921753,0
64.143913,0,-36.958134,0,796.15564,0
64.567497,0,-36.927467,0,796.385559,0
64.99234,0,-36.896191,0,796.611511,0
65.418396,0,-36.864323,0,796.833313,0
65.845528,0,-36.831886,0,797.050476,0
66.273537,0,-36.798904,0,797.262634,0
66.702362,0,-36.765411,0,797.469543,0
67.131912,0,-36.731422,0,797.670776,0
67.562279,0,-36.696968,0,797.866516,0
67.9935,0,-36.662071,0,798.05658,0
68.425598,0,-36.626751,0,798.240967,0
68.85849,0,-36.591034,0,798.419495,0
69.292,0,-36.554935,0,798.591736,0
69.725937,0,-36.518463,0,798.757019,0
70.160164,0,-36.481621,0,798.915283,0
70.594658,0,-36.444431,0,799.066101,0
71.02948,0,-36.406898,0,799.209534,0
71.464684,0,-36.369026,0,799.34552,0
71.900307,0,-36.330818,0,799.473877,0
72.336243,0,-36.292286,0,799.594543,0
72.772301,0,-36.253422,0,799.706909,0
73.208313,0,-36.214245,0,799.810425,0
73.644127,0,-36.174755,0,799.904907,0
74.079727,0,-36.13496,0,799.989807,0
74.515175,0,-36.09483,0,800.065308,0
74.950554,0,-36.054352,0,800.131226,0
75.385895,2.830545,-36.013485,0.703135,800.187439,0.875292
75.821106,2.955147,-35.972206,0.557969,800.233459,1.823929
76.256012,3.081732,-35.930477,0.405078,800.268738,2.821597
76.690422,3.210203,-35.888268,0.24426,800.292908,3.869507
77.124207,3.340339,-35.845547,0.075355,800.305359,4.968605
77.557381,3.471821,-35.802288,-0.101754,800.305725,6.119638
77.98999,3.604295,-35.758461,-0.287167,800.293884,7.323318
78.422089,3.737457,-35.71402,-0.480981,800.269592,8.580482
78.853683,3.871072,-35.668945,-0.68331,800.232544,9.892158
79.284653,4.004945,-35.623192,-0.894288,800.182312,11.259497
79.714828,4.138842,-35.576725,-1.114061,800.118225,12.683596
80.144012,4.272408,-35.529499,-1.342773,800.039368,14.165342
80.572075,4.405136,-35.481457,-1.580559,799.945374,15.705338
80.998993,4.536387,-35.432545,-1.827542,799.835632,17.303974
81.42482,4.665483,-35.382706,-2.083844,799.709839,18.961611
81.849594,4.791768,-35.331886,-2.349581,799.56781,20.678699
82.273308,4.914641,-35.280029,-2.624869,799.408875,22.455862
82.695816,5.033518,-35.227097,-2.90982,799.232422,24.29377
83.116943,5.147749,-35.173027,-3.204541,799.03772,26.193024
83.536491,5.256543,-35.117771,-3.509121,798.823914,28.15395
83.954376,5.358934,-35.061279,-3.823633,798.590088,30.176559
84.370544,5.45381,-35.003494,-4.148144,798.335876,32.260628
84.785072,5.539993,-34.94434,-4.482723,798.06073,34.405872
85.197998,5.616313,-34.883747,-4.827444,797.76416,36.612064
85.609299,5.681649,-34.821648,-5.182369,797.445496,38.879116
86.018822,5.734907,-34.757957,-5.547528,797.104004,41.206989
86.426369,5.774954,-34.692627,-5.922903,796.738708,43.595501
86.831757,5.80057,-34.62558,-6.308391,796.348511,46.044216
87.23484,5.810425,-34.556767,-6.703799,795.932678,48.552368
87.635651,5.803133,-34.486126,-7.108837,795.490417,51.118999
88.034233,5.77733,-34.413609,-7.523131,795.02124,53.743149
88.430603,5.731755,-34.339172,-7.946237,794.524536,56.423965
88.82476,5.665281,-34.262756,-8.377647,793.999451,59.160805
89.216545,5.57689,-34.184319,-8.816799,793.445007,61.953094
89.605782,5.465617,-34.103783,-9.263057,792.860168,64.800156
89.992287,5.330501,-34.021111,-9.715716,792.243958,67.701088
90.375954,5.170577,-33.936226,-10.173995,791.595276,70.654755
90.75679,4.984919,-33.849079,-10.637052,790.91333,73.659874
91.134842,4.772719,-33.759609,-11.103999,790.197632,76.715225
91.510178,4.533349,-33.667786,-11.573918,789.447388,79.819839
91.882774,4.266372,-33.573547,-12.045858,788.661743,82.972923
92.252502,3.971507,-33.476868,-12.518852,787.839661,86.173859
92.619194,3.648553,-33.377708,-12.991923,786.97998,89.421989
92.982651,3.297336,-33.276047,-13.464084,786.081787,92.716492
93.342796,2.917693,-33.171841,-13.934348,785.144104,96.056335
93.699631,2.509521,-33.065067,-14.401753,784.166138,99.44043
94.053177,2.07284,-32.955673,-14.865373,783.147217,102.86779
94.403488,1.607853,-32.843624,-15.32433,782.086731,106.337608
94.750526,1.114932,-32.728886,-15.777796,780.983887,109.849365
95.094131,0.594562,-32.611431,-16.224972,779.837708,113.402626
95.434113,0.04725,-32.491234,-16.665083,778.647217,116.996902
95.770271,-0.526541,-32.368298,-17.097345,777.411499,120.631546
96.102509,-1.1264,-32.242611,-17.520958,776.1297,124.305641
96.430779,-1.75191,-32.114174,-17.935099,774.801147,128.018219
96.755096,-2.402572,-31.982986,-18.338942,773.425415,131.768311
97.075432,-3.077748,-31.849039,-18.731657,772.001892,135.555267
97.391685,-3.776667,-31.712324,-19.11241,770.53009,139.37854
97.703651,-4.498489,-31.572823,-19.480341,769.008911,143.237625
98.011101,-5.242392,-31.430519,-19.834572,767.437744,147.132004
98.313812,-6.007636,-31.285398,-20.174204,765.815735,151.060837
98.611626,-6.793568,-31.13744,-20.498299,764.142212,155.023026
98.90448,-7.599563,-30.986626,-20.805929,762.416809,159.017441
99.192299,-8.424932,-30.832945,-21.096159,760.639099,163.042908
99.47506,-9.268888,-30.676392,-21.368069,758.808716,167.098404
99.752571,-10.130511,-30.516972,-21.620749,756.925293,171.183075
100.02462,-11.008835,-30.354694,-21.8533,754.988037,175.296066
100.290924,-11.902912,-30.189569,-22.064837,752.996338,179.43631
100.551216,-12.811884,-30.021601,-22.25449,750.949646,183.602478
100.805336,-13.734986,-29.850782,-22.421408,748.847595,187.793045
101.053169,-14.671493,-29.677114,-22.564781,746.689819,192.00621
101.294617,-15.620634,-29.500597,-22.683868,744.476196,196.24028
101.529594,-16.581533,-29.32123,-22.777998,742.20636,200.493637
101.757874,-17.553198,-29.139015,-22.84659,739.880066,204.76474
101.979172,-18.534575,-28.953959,-22.889135,737.497009,209.052078
102.193161,-19.524649,-28.766073,-22.905191,735.056519,213.353928
102.399506,-20.522501,-28.575375,-22.894367,732.558228,217.66835
102.598,-21.527317,-28.381893,-22.856316,730.001892,221.993057
102.78849,-22.538334,-28.18565,-22.790735,727.38739,226.325653
102.970863,-23.554756,-27.986673,-22.697401,724.714844,230.663773
103.144974,-24.575695,-27.784992,-22.576159,721.984131,235.005234
103.310608,-25.600168,-27.580635,-22.426916,719.19519,239.347931
103.46743,-26.627169,-27.373631,-22.249647,716.347717,243.68988
103.615128,-27.655735,-27.164015,-22.04438,713.441345,248.028839
103.753357,-28.685017,-26.951815,-21.811172,710.475952,252.362366
103.881882,-29.714273,-26.737057,-21.550127,707.451538,256.687775
104.000526,-30.742813,-26.519777,-21.26141,704.367981,261.002258
104.109184,-31.769928,-26.300009,-20.945238,701.225708,265.303253
104.20771,-32.794823,-26.077782,-20.601906,698.02478,269.588104
104.295891,-33.816608,-25.853127,-20.231764,694.76532,273.854675
